a,b,c,Year,R2,RMSE,AIC,Country
1.5336403964897693e-05,0.11591339495101037,0.010248719102243752,1834,0.7298972272510313,0.04382183034796735,-17.469434876331718,FRATNP
1.3268827392887847e-05,0.11703086419252072,0.010209347396052216,1835,0.7386851649563443,0.04020024579259463,-24.45641332055169,FRATNP
1.2496000908883102e-05,0.11837012810359544,0.010109532743718341,1836,0.7378369434721057,0.041904525784996156,-21.093234578801287,FRATNP
1.3827768870802453e-05,0.11727181604997847,0.00986003231199124,1837,0.744282122870729,0.04191654297870123,-21.07000908881082,FRATNP
1.5439398409870137e-05,0.11551761880331805,0.01002260158471611,1838,0.7482559516967043,0.03988386397360759,-25.096416955159896,FRATNP
1.7138548048132576e-05,0.11403409629018348,0.009997722129213514,1839,0.7520918815956376,0.038829793463448545,-27.26592141485645,FRATNP
1.6369454273364167e-05,0.11384231650412187,0.009952636278218097,1840,0.7572425663849374,0.0361791120171632,-32.99309838673037,FRATNP
1.4884184828450008e-05,0.11571521583860947,0.010028611650520623,1841,0.7538652091551741,0.03787516074439327,-29.28219907874586,FRATNP
1.5006137302358087e-05,0.11541761965688213,0.009977392068896323,1842,0.7524689908042438,0.03788874390936358,-29.253155264823874,FRATNP
2.0113713963295733e-05,0.1119542304036923,0.009910776487056528,1843,0.7580923592536217,0.03786081360434247,-29.312887753923235,FRATNP
1.9068466655696006e-05,0.11208607378457498,0.009887980568697819,1844,0.7496671838155828,0.03841083031018225,-28.144639026782045,FRATNP
1.5618889713980772e-05,0.1144902953987567,0.009998847347995074,1845,0.7456281058488985,0.03839572669083583,-28.176495504421382,FRATNP
1.8197543462234998e-05,0.11263193488355207,0.009982751541172539,1846,0.7287965766531137,0.042153195657628026,-20.61398488948555,FRATNP
2.5983594625899197e-05,0.10782956022960259,0.009883929535324605,1847,0.7259666542863581,0.04284772508526796,-19.290278389566453,FRATNP
9.941934735962332e-06,0.11993816309743774,0.010422689625409395,1848,0.7160368584190454,0.04175374467639116,-21.385214868482194,FRATNP
1.8103104899456843e-05,0.11266997718380917,0.010277640557258667,1849,0.7274457755648007,0.04147283443358942,-21.93200692257261,FRATNP
1.701709796877717e-05,0.11266388511113022,0.009830370184895163,1850,0.7295542177551195,0.04055249049627744,-23.749762294923357,FRATNP
1.730622470264856e-05,0.11276725461360207,0.009701334506482428,1851,0.7190910400744667,0.04391792217246266,-17.292013794724625,FRATNP
1.8525863481957058e-05,0.11165593850664668,0.009463772336808689,1852,0.7165544286674385,0.04475905703349186,-15.755336118161551,FRATNP
2.6101804604916642e-05,0.10725052295381221,0.009264450068623357,1853,0.7158285721924658,0.04596671062461275,-13.59882157147021,FRATNP
2.449147934401222e-05,0.10753404757446484,0.009317453454684028,1854,0.7072439853703351,0.04612764167910998,-13.315733013777304,FRATNP
2.2053632459442677e-05,0.10868864513062432,0.00907961354167493,1855,0.7188643349257408,0.04396692206008925,-17.201691251772502,FRATNP
2.404843125074212e-05,0.10771214769785564,0.008989344816732877,1856,0.7056934937513171,0.047414943066787923,-11.08620309741707,FRATNP
3.378112224230438e-05,0.10333413978019894,0.008657044415595677,1857,0.706439611789224,0.04886679243897208,-8.64319117852017,FRATNP
2.9146926657704378e-05,0.10508621619194367,0.008713821591351052,1858,0.7059086165754334,0.04823552383192126,-9.696378775048913,FRATNP
2.4812706281286686e-05,0.10755801564736865,0.008715389126933561,1859,0.721894218310277,0.04570770464212098,-14.056518309256035,FRATNP
2.5535062688300963e-05,0.10685378037056323,0.00819444645821184,1860,0.7431049365013074,0.04251932673671173,-19.913478954240475,FRATNP
2.351646484399024e-05,0.1082556408839796,0.008641123599987158,1861,0.7301471773463686,0.04431591157267328,-16.561288206126648,FRATNP
2.1287435436061328e-05,0.1097015422208689,0.00858322183941353,1862,0.7308367340742441,0.044784635714771294,-15.709059866280484,FRATNP
