Year,Age,qx
1921,44,0.003337421499962812
1921,45,0.0035447063738332594
1921,46,0.004346533250580236
1921,47,0.004669074365983598
1921,48,0.0049248430249928055
1921,49,0.005219343587503297
1921,50,0.005554530632189352
1921,51,0.006020820133606575
1921,52,0.006985515767235838
1921,53,0.007499770862473648
1921,54,0.007728022998787703
1921,55,0.008209165922649798
1921,56,0.009248038238363681
1921,57,0.009779941368117072
1921,58,0.010428339856641414
1921,59,0.010907190421324665
1921,60,0.011474784754573733
1921,61,0.012645536451558732
1921,62,0.013191415596149367
1921,63,0.014767154521094837
1921,64,0.01568403340000635
1921,65,0.01679182362933046
1921,66,0.01805649629054499
1921,67,0.01953432320308636
1921,68,0.02054182718835287
1921,69,0.021826180833770595
1921,70,0.023899942149670807
1921,71,0.025769629032242145
1921,72,0.028271627272355333
1921,73,0.030434707679581265
1921,74,0.03352060772079139
1921,75,0.036204533225455506
1921,76,0.0393617730443614
1921,77,0.04204320623256806
1921,78,0.045303034227232544
1921,79,0.04978508631651208
1921,80,0.05355639577037805
1921,81,0.05826373826948581
1921,82,0.06491063757324313
1921,83,0.06951484012204527
1921,84,0.07361580867922765
1921,85,0.08402140914477423
1921,86,0.09036762332883297
1921,87,0.09972997162896849
1921,88,0.1066020891752548
1921,89,0.11907832957227371
1921,90,0.12908385913872378
1921,91,0.1489382772723865
1921,92,0.1554035608089662
1921,93,0.17746314716575018
1921,94,0.1819462719672023
1921,95,0.21178460766777818
1921,96,0.23153222258819678
1921,97,0.24840352929172882
1921,98,0.26759506247268755
1922,0,0.114538931707186
1922,1,0.017616451404593083
1922,2,0.006710409406732236
1922,3,0.004737750212121318
1922,4,0.003814710089019883
1922,5,0.003198875401606626
1922,6,0.0028828386224484955
1922,7,0.002358216125863418
1922,8,0.0018502866345763821
1922,9,0.001559782589688748
1922,10,0.0013291161377683841
1922,11,0.0011413482901263378
1922,12,0.0012472217336382098
1922,13,0.0013301148085948802
1922,14,0.0016506365741897192
1922,15,0.00171153407106813
1922,16,0.0016586233426256205
1922,17,0.001783408308085034
1922,18,0.001835314263848655
1922,19,0.002223525216434109
1922,20,0.002442014637106138
1922,21,0.0023302817263661938
1922,22,0.0019550869474219477
1922,23,0.0018932061871376868
1922,24,0.002012971930779739
1922,25,0.0017564560751099781
1922,26,0.001647641519567117
1922,27,0.0014479509595298205
1922,28,0.0014499480626805254
1922,29,0.001560781030015558
1922,30,0.0015807496270450075
1922,31,0.0015877385417285964
1922,32,0.001384041551225776
1922,33,0.0015208426387519098
1922,34,0.0015707653784125678
1922,35,0.0016945630105670393
1922,36,0.0016416513833885462
1922,37,0.0018403050790222208
1922,38,0.002046902947929846
1922,39,0.0022165407480400495
1922,40,0.002231507406227244
1922,41,0.002502863911518867
1922,42,0.0029037779069233335
1922,43,0.003053331456203465
1922,44,0.003409178827152637
1922,45,0.0037051232911715854
1922,46,0.004076673394591547
1922,47,0.004326619888082636
1922,48,0.004813387702168519
1922,49,0.005316827994979382
1922,50,0.005345673594766027
1922,51,0.006057597020252472
1922,52,0.006433239934730623
1922,53,0.0068554207802264105
1922,54,0.007760767928534394
1922,55,0.008127834371845685
1922,56,0.008675206463043749
1922,57,0.009179672529964334
1922,58,0.009686854081186863
1922,59,0.01087652714954628
1922,60,0.011324512563208808
1922,61,0.01188791620505189
1922,62,0.013494332995958454
1922,63,0.013811951687961914
1922,64,0.0148075504809625
1922,65,0.016562693230181374
1922,66,0.017648872091766996
1922,67,0.01895954764922311
1922,68,0.019829428106937132
1922,69,0.02151797055227347
1922,70,0.02298673325247349
1922,71,0.02579691175410906
1922,72,0.02710559621362106
1922,73,0.029630417777462514
1922,74,0.03226495158879847
1922,75,0.03484900516687325
1922,76,0.038092398000423765
1922,77,0.04035785025296531
1922,78,0.04288336123040008
1922,79,0.046240600585639384
1922,80,0.0517959275716172
1922,81,0.058252427184466014
1922,82,0.06316690610765789
1922,83,0.06583603995402491
1922,84,0.07615353833841229
1922,85,0.08089507053910057
1922,86,0.09057455089120046
1922,87,0.09554824880900349
1922,88,0.10890709486052955
1922,89,0.11556753217079554
1922,90,0.12872413136543726
1922,91,0.13952017295020472
1922,92,0.1619429365994382
1922,93,0.1664488560703607
1922,94,0.18894796440015013
1922,95,0.20806032385725767
1922,96,0.22626397537699652
1922,97,0.2480076562065424
1923,0,0.10607764418786005
1923,1,0.014443927648322278
1923,2,0.006911035982729885
1923,3,0.004900960789819807
1923,4,0.003615452415675212
1923,5,0.003099190057031487
1923,6,0.0026744189530219036
1923,7,0.0019960059900159745
1923,8,0.0015787527852996132
1923,9,0.0013131372688143892
1923,10,0.0012212538139196951
1923,11,0.0011902911816013564
1923,12,0.0012022768304864625
1923,13,0.0013171320100054064
1923,14,0.0015517950311583054
1923,15,0.0014888907763716032
1923,16,0.0015797512066711265
1923,17,0.0016985562272068741
1923,18,0.001783408308085034
1923,19,0.0022734128561696784
1923,20,0.0021486890848892016
1923,21,0.0018981967131225337
1923,22,0.0018183453057717478
1923,23,0.0018542792288756033
1923,24,0.0018133543808993337
1923,25,0.001665611712637517
1923,26,0.0013620717481036674
1923,27,0.0013960248766236784
1923,28,0.0013650676587890472
1923,29,0.0014749115153017075
1923,30,0.0013710594532150944
1923,31,0.0013011529494299213
1923,32,0.001490887797702914
1923,33,0.0014559393481848473
1923,34,0.0015118562807236325
1923,35,0.001560781030015558
1923,36,0.0017045460222430268
1923,37,0.0017155272198817314
1923,38,0.0018263307337093894
1923,39,0.00217363508502749
1923,40,0.002141704093212077
1923,41,0.0024270511328735585
1923,42,0.002572686379942634
1923,43,0.00313009357831599
1923,44,0.0033453947910276334
1923,45,0.00356264246452206
1923,46,0.003714089935674677
1923,47,0.004125472648036508
1923,48,0.004765617323023958
1923,49,0.005235260059972602
1923,50,0.005686784135038936
1923,51,0.006185808529038657
1923,52,0.006680609935800166
1923,53,0.0068752837088463335
1923,54,0.007948286337513322
1923,55,0.008272639591456885
1923,56,0.008644474336903503
1923,57,0.00922822257425703
1923,58,0.010114587551475849
1923,59,0.010800359448375048
1923,60,0.011448093326718084
1923,61,0.012410508783157963
1923,62,0.013023636574075225
1923,63,0.013651182249986965
1923,64,0.015453662331425191
1923,65,0.016383679003272467
1923,66,0.017468088670722266
1923,67,0.018261718266177177
1923,68,0.019567661718391437
1923,69,0.02137508495720729
1923,70,0.022718959159260102
1923,71,0.02473232653940017
1923,72,0.027017042133544313
1923,73,0.029292594869854485
1923,74,0.03137399267867987
1923,75,0.03373133888148807
1923,76,0.037095942333804595
1923,77,0.038585918517955516
1923,78,0.04214862441362351
1923,79,0.04570604976120971
1923,80,0.05140776046345318
1923,81,0.05705553566736014
1923,82,0.060670939978250425
1923,83,0.06702681178785039
1923,84,0.07241177910610025
1923,85,0.08036181340540935
1923,86,0.0865766656110948
1923,87,0.09715996367478372
1923,88,0.1032954766916352
1923,89,0.11513775280125872
1923,90,0.1270453250348955
1923,91,0.14627726131002583
1923,92,0.15035915401126987
1923,93,0.17230836995951204
1923,94,0.19584792441324464
1923,95,0.2032146287077789
1923,96,0.22656988467383962
1924,0,0.10082799151639864
1924,1,0.015366028524151755
1924,2,0.007265509950719676
1924,3,0.004902950997922605
1924,4,0.003929265241372359
1924,5,0.0031161372677936078
1924,6,0.0024649582415299525
