Year,Age,qx
1846,76,0.09998361235865659
1846,77,0.10500723413488369
1846,78,0.10943354847979551
1846,79,0.11076223186992977
1846,80,0.12574735824090144
1846,81,0.13501294067895786
1846,82,0.1585328294465332
1846,83,0.17459538765889573
1846,84,0.1755195778152303
1846,85,0.18312468034349844
1846,86,0.18530487105003252
1846,87,0.18806277637704963
1846,88,0.19128515972082488
1846,89,0.20474199449573893
1846,90,0.23440950487987142
1846,91,0.23935215201785648
1846,92,0.25265934327075085
1846,93,0.28534367499718155
1846,94,0.3305014464118094
1846,95,0.2719441492349033
1846,96,0.28067765370956693
1846,97,0.3272179208489704
1846,98,0.3356363964697183
1846,99,0.3742077819357414
1846,100,0.47429977034397297
1846,101,0.6429306184707999
1846,102,0.6517764362204305
1847,75,0.09780967539597658
1847,76,0.10165810672667959
1847,77,0.10342677591560628
1847,78,0.10208685040363867
1847,79,0.10294465673020695
1847,80,0.12440010109483454
1847,81,0.14634512551328863
1847,82,0.16181454638867787
1847,83,0.1645314048676627
1847,84,0.17055294579851477
1847,85,0.1729828931820746
1847,86,0.17676118032834706
1847,87,0.1794978691022558
1847,88,0.18922097570206167
1847,89,0.2226203552626434
1847,90,0.22449092825833658
1847,91,0.2254637085146688
1847,92,0.2522600462277218
1847,93,0.28535102508145654
1847,94,0.29886189608002495
1847,95,0.26442748886521766
1847,96,0.30036754551828165
1847,97,0.303860075240767
1847,98,0.32843285565516234
1847,99,0.3924134776838858
1847,100,0.46078898417460196
1847,101,0.45735016724252503
1847,102,0.4595744189225879
1848,74,0.09874907195189075
1848,75,0.10340879079508423
1848,76,0.10462291946827092
1848,77,0.10158242596883368
1848,78,0.10123818258113884
1848,79,0.10735821274050746
1848,80,0.13567790480025652
1848,81,0.1494914802587751
1848,82,0.15370498328872223
1848,83,0.15987384095053558
1848,84,0.16339199459302603
1848,85,0.16887546064226694
1848,86,0.17257055819289158
1848,87,0.1808151494437615
1848,88,0.21523227859510224
1848,89,0.21726940045432885
1848,90,0.21042294416743285
1848,91,0.2371407127504527
1848,92,0.26776086438732866
1848,93,0.2801720171948402
1848,94,0.2882464582749376
1848,95,0.2874351687176057
1848,96,0.2932568712411649
1848,97,0.31623257037621677
1848,98,0.37589899066182525
1848,99,0.43449435145993187
1848,100,0.4297456423478757
1848,101,0.44076768802879907
1848,102,0.5797103816424726
1849,73,0.08361476249040009
1849,74,0.0900639876312544
1849,75,0.09097733846924062
1849,76,0.08563985812676987
1849,77,0.08302146488790228
1849,78,0.08619124786550518
1849,79,0.09845351978630422
1849,80,0.13679901138555545
1849,81,0.1422480656157983
1849,82,0.14918152179847732
1849,83,0.15360867951631935
1849,84,0.160854430248795
1849,85,0.1659074287626982
1849,86,0.17312808427360146
1849,87,0.20536702936199003
1849,88,0.20852660718676425
1849,89,0.1958365319648152
1849,90,0.22069834920841094
1849,91,0.24769067534877529
1849,92,0.2574731531066858
1849,93,0.261879186698509
1849,94,0.2676768420441759
1849,95,0.2798288429698755
1849,96,0.3002295964872545
1849,97,0.35210899151130143
1849,98,0.3977722625538549
1849,99,0.387183918288286
1849,100,0.39240249418753026
1849,101,0.541259738914668
1849,102,0.7393939699540855
1850,72,0.0695958940304666
1850,73,0.07731131213889503
1850,74,0.08142895171676136
1850,75,0.07576853804590446
1850,76,0.07204665261510002
1850,77,0.07338199007117409
1850,78,0.08158905815135206
1850,79,0.08503589600212945
1850,80,0.13134234088613617
1850,81,0.13960324248550868
1850,82,0.1448363374616909
1850,83,0.1532284798023216
1850,84,0.1603528443244586
1850,85,0.16742916884666237
1850,86,0.19643281464244056
1850,87,0.20146634448933784
1850,88,0.18940129838032893
1850,89,0.2107359421996139
1850,90,0.23524299159843304
1850,91,0.24492201091570756
1850,92,0.2511757563992758
