Year,Age,qx
1852,81,0.12227553916510737
1852,82,0.1309066271041903
1852,83,0.1443182271558615
1852,84,0.15851248321369038
1852,85,0.16414810735143945
1852,86,0.17586486806942656
1852,87,0.1936130674030704
1852,88,0.20334940587010666
1852,89,0.20825778153645477
1852,90,0.22804996899087446
1852,91,0.24430265237587548
1852,92,0.23999591679052698
1852,93,0.2367646041073687
1852,94,0.24311895578018256
1852,95,0.26480017004958334
1852,96,0.28197069986930096
1852,97,0.2816799156304839
1852,98,0.28499962055616607
1852,99,0.2684432438984269
1852,100,0.3501603231705959
1852,101,0.26180743346742036
1852,102,0.2830694768813159
1852,103,0.24945755065851027
1852,104,0.26060184915417417
1852,105,0.2956341817382316
1852,106,0.32177525969478965
1852,107,0.27886367137311396
1852,108,0.3061677935591184
1852,109,0.17656004405430933
1852,110,0.22408574824373179
1853,80,0.112564750825517
1853,81,0.12119689152025702
1853,82,0.1335666375036454
1853,83,0.14623860226390611
1853,84,0.1515446847898468
1853,85,0.1631237916798692
1853,86,0.18053628692942755
1853,87,0.19007718868309564
1853,88,0.19489860294177375
1853,89,0.21387267234119317
1853,90,0.23072887777786624
1853,91,0.23111147668140594
1853,92,0.23183553595054088
1853,93,0.23567189143030554
1853,94,0.24855768725545485
1853,95,0.2692875998350631
1853,96,0.283378945385272
1853,97,0.28582938002734104
1853,98,0.3037565008532105
1853,99,0.27311319268128104
1853,100,0.32160343937023206
1853,101,0.2641668934098662
1853,102,0.2861782417474127
1853,103,0.2660285073583248
1853,104,0.27111060397022163
1853,105,0.28106850500660285
1853,106,0.27914652551079233
1853,107,0.22799502066600807
1853,108,0.3222194352422841
1853,109,0.22549441052920638
1853,110,0.2047121817010801
1854,79,0.10505032512599047
1854,80,0.11199459275251365
1854,81,0.12360824505301042
1854,82,0.1347859620261074
1854,83,0.1393643975750336
1854,84,0.15069864293643168
1854,85,0.1679361342536401
1854,86,0.1772422312924674
1854,87,0.18144537812069655
1854,88,0.19827773368563006
1854,89,0.2148125039887783
1854,90,0.2189815602255838
1854,91,0.22374979739646128
1854,92,0.22929167682979465
1854,93,0.2381501281085088
1854,94,0.25277459394481566
1854,95,0.2741309925947275
1854,96,0.28943452126403946
1854,97,0.2918604159576108
1854,98,0.3107480345553382
1854,99,0.26993061556733733
1854,100,0.3254314630495986
1854,101,0.27673558575480706
1854,102,0.29955397300711983
1854,103,0.2593862595951333
1854,104,0.3091113534718171
1854,105,0.30117456790375136
1854,106,0.24747110079845216
1854,107,0.252450174077807
1854,108,0.2678936330801138
1854,109,0.2660758609150091
1854,110,0.20324691250441326
1855,78,0.09617640829400748
1855,79,0.1055484224191294
1855,80,0.1146340221832161
