a,b,c,Year,R2,RMSE,AIC,Country
1.9555678541771976e-05,0.11064523199441621,0.0017728671755658481,1952,0.6605592158230673,0.06014577973657341,7.774942294515995,ESP
1.8600389475952867e-05,0.11179711122343665,0.0014636131091731823,1953,0.6944605064409439,0.06048381421145835,8.144840476388111,ESP
2.0723582363336826e-05,0.10916533619288543,0.0012508135878039096,1954,0.698330797700151,0.0634829053755938,11.338901726378083,ESP
1.861737336792985e-05,0.11080533482609152,0.001260936974593355,1955,0.6945352965024154,0.06430661108265555,12.18975915366866,ESP
2.211831350634059e-05,0.10914700779674526,0.001103187033605755,1956,0.7282060157297805,0.06268515220326185,10.504262403786129,ESP
2.4331415629816667e-05,0.10768484738529592,0.00112734994247792,1957,0.7272709325703112,0.06213444983073872,9.921876435046954,ESP
2.103600281724526e-05,0.10755446696528095,0.0009511512370073556,1958,0.72804176271136,0.06249502848457006,10.30378058608568,ESP
2.0361104433494273e-05,0.10851937872773867,0.0009185031622820968,1959,0.7334540874632771,0.06337747743754878,11.22920245922191,ESP
2.1116134444971075e-05,0.10781109558460854,0.00080422694317506,1960,0.7494213489097301,0.06308183253669128,10.920603606198199,ESP
1.9898748482469687e-05,0.10830346424680866,0.000776775472038737,1961,0.7433341281760761,0.06520454980558847,13.104968390483435,ESP
1.9851594056816156e-05,0.10897326283293783,0.0007743385110665474,1962,0.7670830407006981,0.059452837359689426,7.010138992444212,ESP
1.8301810132766538e-05,0.11051160314674725,0.0007532246290642271,1963,0.7733914075321311,0.05907246639735214,6.586523630960727,ESP
2.0965047291978856e-05,0.1073655008279926,0.0006754254899979536,1964,0.7772114853692034,0.059199239175763946,6.728011513273401,ESP
2.2554075096176264e-05,0.10562642952474602,0.0006374488262696554,1965,0.7838718184245484,0.057533762601058344,4.844586746340099,ESP
2.3639432743571705e-05,0.10477880132708152,0.0005997502812543417,1966,0.7882994251061838,0.05778155410494382,5.128231016591542,ESP
2.511569207691741e-05,0.10376933120462928,0.0005636351395430859,1967,0.7933990632300814,0.05781535095818795,5.1668236134512995,ESP
2.4067543292991794e-05,0.10402332700464796,0.0005510024894762593,1968,0.7996754965856016,0.055598979921406354,2.586918357357632,ESP
2.5774104178159935e-05,0.10398863520235212,0.0005636598282156943,1969,0.8068406850851992,0.05457796394085487,1.3636318605114184,ESP
2.535466369514429e-05,0.10268206428750888,0.0005593058928561668,1970,0.8030759174864155,0.05300051607465242,-0.5720530794919227,ESP
2.1849479537562037e-05,0.10642174682396073,0.0005578781170606413,1971,0.8147754202907894,0.052246086751650114,-1.518272469700122,ESP
2.2713981498160928e-05,0.1040142208680003,0.0005308323679208077,1972,0.8156282639271663,0.04997363962948889,-4.453248536118878,ESP
2.1691244130586307e-05,0.10522091570286908,0.0005369293008104336,1973,0.8212477870255216,0.04895095451878544,-5.817916698281067,ESP
2.242681974641419e-05,0.10434701681080652,0.0005057562576674473,1974,0.8282401376643925,0.04753954833815152,-7.74887258948317,ESP
2.0076616351309846e-05,0.10619935526774861,0.00047554610656749856,1975,0.8371028110040144,0.04646313319282972,-9.260457234120452,ESP
1.9984917356481906e-05,0.10604534263720138,0.0004449347817835057,1976,0.8401565138541993,0.046788607783453354,-8.7997385389898,ESP
1.787139380391042e-05,0.10716385994882255,0.000464378094061838,1977,0.8411525165967927,0.04464552124254153,-11.894198414350512,ESP
1.9631595559437452e-05,0.10507508873982506,0.00047333996289319045,1978,0.8395816612276568,0.04362990347617416,-13.412938892601773,ESP
1.979294909564216e-05,0.10449790081730673,0.0004592998675768901,1979,0.8430807207034376,0.04256751412785325,-15.03993073823733,ESP
1.954448309239186e-05,0.10404753243307571,0.00042914497298152983,1980,0.8519770767519936,0.04035853656784652,-18.556968296083966,ESP
1.9848493446154912e-05,0.10367417492792448,0.0003972473983093403,1981,0.8501021457096933,0.042482174683979086,-15.172380492367296,ESP
2.108681017514483e-05,0.10194394422780882,0.00035086008986238076,1982,0.853604473505554,0.04270117856753758,-14.833011645984385,ESP
2.267859279087197e-05,0.1006387343914271,0.00036712199109221956,1983,0.8490846900472034,0.042969655597059744,-14.419345965516015,ESP
2.49306552916821e-05,0.09890126042380465,0.0003389715766221115,1984,0.8516979950986355,0.043297812884687654,-13.917221912695908,ESP
2.6699630114085312e-05,0.09762590067544698,0.00033968513148163683,1985,0.8610247473791731,0.039746755222620826,-19.565100291979462,ESP
3.2101239889068045e-05,0.09382704950180781,0.0003186466929799866,1986,0.8476541595921163,0.04361586483790731,-13.434178894300743,ESP
4.645176278667335e-05,0.08700578985998435,0.0002755834292506042,1987,0.8341089370714792,0.04801364121437542,-7.093941304859811,ESP
5.436658893522255e-05,0.08432287342542161,0.0002643615349354441,1988,0.8334599738747199,0.04781278069549687,-7.370625196353473,ESP
6.810938846926867e-05,0.08001384551771872,0.000257460350915188,1989,0.825334971938952,0.048291792188983766,-6.712695621791227,ESP
7.57643650556406e-05,0.07792091861634573,0.000252769922578422,1990,0.8268505093894694,0.046462854501007095,-9.260853111759218,ESP
9.316152252951632e-05,0.07442806970561258,0.000194688401262232,1991,0.8240793639390369,0.04930379972674657,-5.343886021335294,ESP
8.779075051078744e-05,0.07521357532623528,0.0001790439075409679,1992,0.8254988998562947,0.050466101764750235,-3.80603935510689,ESP
8.011098388906708e-05,0.07672748324029548,0.00017218303633699105,1993,0.836369639072753,0.04840865458267551,-6.553173675492474,ESP
7.783044580014396e-05,0.07706083464908134,0.0001574778914357788,1994,0.843114091580427,0.047504667282995176,-7.79731635281226,ESP
8.41703456687112e-05,0.0757196371897617,0.00013123344885003843,1995,0.8477820504866975,0.04717545527243566,-8.256295062945412,ESP
7.583317707843293e-05,0.07721917805525434,0.00014888069540159966,1996,0.846699312117622,0.04689878147997891,-8.644510233883182,ESP
5.649278607732124e-05,0.0815937162832147,0.00015219849577114133,1997,0.8615345641439056,0.043703051459745915,-13.302378840025398,ESP
5.085666704988087e-05,0.0828879654509261,0.00015444820468219633,1998,0.8725871428051832,0.03984999044391952,-19.393899111098932,ESP
4.7969078516376785e-05,0.08415852116519759,0.00014249269705206123,1999,0.8743784445633876,0.041133559060666444,-17.301557537684943,ESP
4.8629760551685884e-05,0.0833639222277807,0.00013882959384771556,2000,0.8739867773302138,0.04083052693450701,-17.78958131566688,ESP
4.47593554321255e-05,0.08467012423933017,0.00012859576858902775,2001,0.8814184233667731,0.03963764009968638,-19.7465365205922,ESP
4.158072330548242e-05,0.08575097706732074,0.0001322856364523583,2002,0.8766637889576396,0.04150502951531802,-16.708197569589913,ESP
4.026563251754468e-05,0.08621095660634973,0.00014092017660005676,2003,0.8769596314706519,0.04070723927287567,-17.989169610691107,ESP
3.858057358926936e-05,0.08630156916288291,0.00011466326796543155,2004,0.8753835298283704,0.043596301984708465,-13.463788256843145,ESP
3.3314407727780954e-05,0.08870516826157378,0.0001201606973562769,2005,0.8787684586774441,0.042864599815737446,-14.580905822852714,ESP
2.718232621570052e-05,0.09186010449503737,0.0001213735584236256,2006,0.885997766214618,0.040979082890040736,-17.549885664680716,ESP
2.5220061073307533e-05,0.09296301850117851,0.00011839541600781116,2007,0.8854154552978394,0.04187897987482153,-16.116216220359547,ESP
2.2612062809820682e-05,0.09450073748643442,0.00011107685662367461,2008,0.8848945124292004,0.04340879555918993,-13.748264536808819,ESP
1.7615328907942386e-05,0.09845008375696146,0.00011306675577202243,2009,0.8921735075678957,0.041289453343231114,-17.05189340582635,ESP
1.4190182898001694e-05,0.1018898485037181,0.00010386350725001481,2010,0.8933236982353285,0.04295843796252119,-14.436578138442968,ESP
1.3723960555746555e-05,0.10212316127087602,0.00010112118253699211,2011,0.892336963171634,0.043659951929933306,-13.367499522420388,ESP
1.2228834975761672e-05,0.10380003583714972,9.92941961693143e-05,2012,0.8993761407393802,0.04102522760121082,-17.47560783122458,ESP
9.477140027038404e-06,0.10800932717259006,9.80173303723626e-05,2013,0.9079970736359331,0.03840160212086731,-21.83741610882265,ESP
9.988573763269435e-06,0.10660016995680932,8.964931687919551e-05,2014,0.8951745188633567,0.04495256880620323,-11.441840143720782,ESP
9.946073366333383e-06,0.10658153789754281,8.690645670785583e-05,2015,0.9059148145727624,0.040254839952678104,-18.726765931945266,ESP
9.508941875928026e-06,0.10699382683753154,8.599868854488186e-05,2016,0.8979935138129026,0.043908631855856736,-12.992640902516229,ESP
1.1120125925340524e-05,0.1037831868564288,8.211146721676145e-05,2017,0.8969100275808961,0.043689905233602076,-13.322235152590366,ESP
9.887805990375654e-06,0.10575671970526455,8.938278733311582e-05,2018,0.9004262142633537,0.041369983426366705,-16.923293759464713,ESP
9.160943712971886e-06,0.1065929665057338,8.55636076338135e-05,2019,0.8956310689585751,0.044122528757441576,-12.671908489394951,ESP
1.2049520581829258e-05,0.10328979392783949,6.8807260471307e-05,2020,0.8951011661594569,0.04798883656294696,-7.128046821063407,ESP
1.596907633312651e-05,0.12119182891396564,0.009748109880257363,1816,0.4280856895558074,0.04814354973047476,-6.915608988894093,FRACNP
1.4572442798830058e-05,0.12356174585715445,0.010103093120176316,1817,0.4261957268691524,0.04919051934791396,-5.495702052346672,FRACNP
1.122430800105972e-05,0.12648172306026556,0.010543201870991862,1818,0.3892526399357775,0.049731607522441455,-4.773676014072578,FRACNP
7.330688605661968e-06,0.13263756351369413,0.011009000170648688,1819,0.35150562421587994,0.05242451191915501,-1.293260429813074,FRACNP
9.235914543281851e-06,0.13041763231802064,0.01005884284318649,1820,0.40642903850558454,0.05173373452259178,-2.168697145939859,FRACNP
6.763088247377304e-06,0.1328625719579611,0.009920192856708164,1821,0.3562495791804342,0.053749248764098104,0.3537975384572576,FRACNP
5.091513968765787e-06,0.13682221536964886,0.010382296104680645,1822,0.33718526746780286,0.05300267750139362,-0.5693615725641337,FRACNP
5.9196120869490064e-06,0.1348602331511366,0.009636599987488016,1823,0.3612585415786719,0.05373078791536515,0.3311251228906258,FRACNP
5.587642016687611e-06,0.13532671527904697,0.00975692129079379,1824,0.33663240429069496,0.056577159881305454,3.7379922648438253,FRACNP
6.504471513166516e-06,0.13352708972925273,0.01026547353555234,1825,0.3461083667748194,0.05403526158052457,0.7040684657060297,FRACNP
4.89659051432809e-06,0.13854334320535538,0.011015601505851699,1826,0.35491203556695106,0.04959482244548377,-4.9554568510390595,FRACNP
7.087399484855741e-06,0.1330537666404672,0.010369784483217705,1827,0.38929380393308777,0.047723139598750616,-7.494480477242064,FRACNP
5.923970462242096e-06,0.1362384923507537,0.010724822622432389,1828,0.35665605042269954,0.053374542806653415,-0.10792424510381693,FRACNP
6.968314327020109e-06,0.13386736846630345,0.010209065930303456,1829,0.3926079604959096,0.050329353772195266,-3.9851222908985164,FRACNP
7.6004722968208924e-06,0.13228724914078221,0.010125746921922354,1830,0.38980766001472267,0.050543312441464865,-3.7051397370720167,FRACNP
3.985763639514854e-06,0.1409883013597483,0.010361124392677163,1831,0.3535166832478782,0.05082515331205084,-3.338131215181363,FRACNP
2.3739547156342066e-05,0.11675872450201807,0.012439177894778875,1832,0.405278668738945,0.046534362886101806,-9.159354282460782,FRACNP
5.7958025480823324e-06,0.13541191767478092,0.010889599364554494,1833,0.3596694117123712,0.04835318208634716,-6.628847831436616,FRACNP
4.7250735207408095e-06,0.13886790172991914,0.012166175049572146,1834,0.3179243853734707,0.05078118447773881,-3.395252519006732,FRACNP
1.0926804321352541e-05,0.12531246640564034,0.010592926635543847,1835,0.3764616938070413,0.047016962932306165,-8.478404326518273,FRACNP
1.0773198499155989e-05,0.12490591114499554,0.0092511941608148,1836,0.3905146633356933,0.04947327641861919,-5.117406901361051,FRACNP
1.4345403520005144e-05,0.12348010769437326,0.010267506988381052,1837,0.4226741158960403,0.04852106854610662,-6.400086992206269,FRACNP
7.111795179553887e-06,0.13213254562195592,0.01039170144708863,1838,0.35912671606554714,0.05120036860100901,-2.8526777667759404,FRACNP
5.690546262978822e-06,0.13461388236825572,0.010079907174515354,1839,0.3655535959760051,0.04770265260490092,-7.522819599897076,FRACNP
6.0330284482465556e-06,0.134327711274235,0.01074016002036241,1840,0.37846077474788453,0.0443485548098866,-12.33467396448529,FRACNP
2.9626879837985413e-06,0.14388226891964664,0.010760457909839063,1841,0.33322894558810134,0.04661773124739426,-9.041218166132921,FRACNP
4.9059414220082285e-06,0.13736920005157233,0.010660413019717551,1842,0.36665399653382635,0.04597634472549946,-9.955578767758936,FRACNP
5.015860560310294e-06,0.13598489212239348,0.010214810186331896,1843,0.3488426671530631,0.04806660550382772,-7.021176224058422,FRACNP
6.173673356686019e-06,0.13323838391646364,0.009518104941788952,1844,0.38409071387380034,0.04720831269229625,-8.210342462298769,FRACNP
6.041190900908181e-06,0.1329369710102258,0.00921991739253078,1845,0.3907072029753168,0.04540122736625165,-10.786378843870665,FRACNP
5.039416807839242e-06,0.13587066067091808,0.01021247189746205,1846,0.3501476243758741,0.047633298390544324,-7.618845892333724,FRACNP
1.2282013864727394e-05,0.12444255263921414,0.010403820938497307,1847,0.41586085010281437,0.044242159850222146,-12.493202332629778,FRACNP
1.0020030822000977e-05,0.1268666399425536,0.010393433269723027,1848,0.3897808928220817,0.046258851044048165,-9.551275937910589,FRACNP
2.2675043229082558e-05,0.11535743865103415,0.012686244982485198,1849,0.36632355806443506,0.04553045000770285,-10.598794047826829,FRACNP
1.185000732395055e-05,0.12327930643185284,0.009052243594854428,1850,0.410887556579527,0.04660939201532109,-9.053025659468233,FRACNP
8.162080320997094e-06,0.1291457019612168,0.00934487003183805,1851,0.3798040951239743,0.04985202874218485,-4.6140553238637665,FRACNP
8.905519619466907e-06,0.1275398460744941,0.009639752942422305,1852,0.37829307145088387,0.04792513883138826,-7.21570976869225,FRACNP
6.607035335553693e-06,0.13249774743115403,0.009540583241096984,1853,0.40849625170209036,0.043635152828755346,-13.40499854888472,FRACNP
2.149614928996688e-05,0.11693618685791339,0.012458441022805276,1854,0.3856633962334668,0.045160990213643726,-11.136540085235026,FRACNP
3.290775039501286e-06,0.1443416672582377,0.012423165427119713,1855,0.33416152743425365,0.04601966736075113,-9.893417505044766,FRACNP
2.394895967769991e-06,0.14759132045000253,0.010845838559559333,1856,0.3422042711518902,0.044979479229584673,-11.402341699395862,FRACNP
4.959699387271908e-06,0.13773172886094917,0.010263650923688795,1857,0.38151308844615484,0.04615698053816648,-9.69678036061083,FRACNP
6.6218891036566556e-06,0.13446810919917818,0.010011865632500148,1858,0.4041842642968765,0.04795173126517765,-7.179098213197392,FRACNP
3.21391718225997e-06,0.14515684808370838,0.011400172101526126,1859,0.3171291334989357,0.05484876994433483,1.6903021737570896,FRACNP
6.14704440124436e-06,0.13424794365543047,0.008907528067549984,1860,0.41579887948270333,0.047597452491796845,-7.668532141935827,FRACNP
4.9450246926108195e-06,0.13768042622667018,0.009275419989292964,1861,0.36719295324052525,0.05447291015209456,1.236470070003719,FRACNP
5.732023445197772e-06,0.13528767633919744,0.00880912905765855,1862,0.4047144111851343,0.04976332151637789,-4.7316010321430895,FRACNP
8.421772952286503e-06,0.1298559427991175,0.008605299983044027,1863,0.4020368448336875,0.054505291225120024,1.2756916914943872,FRACNP
1.2646749898729512e-05,0.12385663414074302,0.008592144002260904,1864,0.4222425526739648,0.05251417932487128,-1.1804698061179124,FRACNP
1.1538292903553981e-05,0.12533279626032381,0.00947051094640287,1865,0.3951787874024698,0.05250703208053334,-1.1894530985541678,FRACNP
2.2394099164379276e-05,0.11413555571659763,0.009272738981243296,1866,0.4135377120863162,0.04842619459395822,-6.529264085770137,FRACNP
1.8971418758078677e-05,0.11688946505848993,0.008271785844117027,1867,0.41130814698843543,0.055376872709503165,2.3227330375611928,FRACNP
1.653077666146311e-05,0.11908566489935864,0.008997920111558715,1868,0.38278579646548394,0.05649852188253883,3.6461934151820685,FRACNP
1.685953804728793e-05,0.11838928041476383,0.008993424364615596,1869,0.3918405665033933,0.05317820906946736,-0.3511472701504488,FRACNP
1.611598812861939e-05,0.1201091128800476,0.012092296005353323,1870,0.355335950584144,0.04817113771505647,-6.877799448511865,FRACNP
1.7632788592058306e-05,0.11688010278869375,0.01836377857385153,1871,0.23344418082416551,0.04517027693764517,-11.12296950650665,FRACNP
1.800446964146758e-05,0.11526300573393253,0.008915731254766922,1872,0.3746130634070651,0.05009907999002481,-4.2877874961273506,FRACNP
1.8941731783490877e-05,0.11564084170356438,0.008827241795649322,1873,0.3874135453550511,0.052293131902025884,-1.4588693064778226,FRACNP
2.4300760226995292e-05,0.1112413672691409,0.007806270332152459,1874,0.4069886506516769,0.05396287266775572,0.615591586147076,FRACNP
2.954934023515426e-05,0.10954929666806916,0.008240909209166529,1875,0.41821597846134795,0.05385915998842481,0.4886223799785796,FRACNP
2.9597246748442162e-05,0.10873194845552461,0.00830750741854549,1876,0.41154521223148033,0.05213094551475835,-1.663885437464529,FRACNP
2.7098823309279066e-05,0.1094315820699939,0.007981582072687217,1877,0.40801013178280443,0.05248815744046693,-1.2131823048823094,FRACNP
2.6938396323820172e-05,0.1103141019579502,0.008008992821670453,1878,0.411831680277398,0.05416041988531252,0.8567631331571306,FRACNP
3.10176387187671e-05,0.10888292952666075,0.00790249748454498,1879,0.44478091788580054,0.05111644746046617,-2.960945336684688,FRACNP
2.7099052873961776e-05,0.10996973329415653,0.008276490538701243,1880,0.39517001762952275,0.054742415948912,1.562201253153006,FRACNP
2.2714439017542724e-05,0.1120739314353288,0.0084621507893375,1881,0.39840732190132955,0.05015151003421525,-4.218752825483989,FRACNP
2.635577078010432e-05,0.10996518360726618,0.008515756965273208,1882,0.4024347839922692,0.0499236050930989,-4.519362064816249,FRACNP
3.501078356925448e-05,0.10549626400109206,0.008265533830913292,1883,0.4025877090836272,0.05192372308652449,-1.926760684251576,FRACNP
3.15218754864993e-05,0.10716171884224146,0.008418924317938574,1884,0.3917675191455777,0.052918203239610946,-0.6746345351885736,FRACNP
4.580616527580401e-05,0.10119093058215949,0.007907992285789874,1885,0.3928986131313673,0.057079091506811654,4.320937808861743,FRACNP
4.414982372162651e-05,0.10201901359196341,0.008085669670838307,1886,0.3868039036511115,0.05819904267803885,5.603385751092361,FRACNP
4.10314583300463e-05,0.10375202937033186,0.007935661681167362,1887,0.42236433422568365,0.05291884646934881,-0.6738322988674383,FRACNP
2.658456200192184e-05,0.11015434847434888,0.007714623809358032,1888,0.4148545300222982,0.05460310938071714,1.3940327168093631,FRACNP
3.8272696839858096e-05,0.10365505818109855,0.0071019294519193595,1889,0.4189491979991089,0.056119686889891655,3.2021585810738884,FRACNP
2.795410426063872e-05,0.1112221643058126,0.007678609985643313,1890,0.4300236335322384,0.0585533554147781,6.003972168075677,FRACNP
2.6998535512462212e-05,0.11179306967489146,0.007647909831598358,1891,0.45009202806529014,0.05456765381756309,1.351162864444376,FRACNP
4.5952104024806425e-05,0.10278481085075779,0.007150495304344557,1892,0.4438499716421912,0.05753940387401231,4.8510578295068285,FRACNP
5.6687336712600836e-05,0.09880045926682696,0.007206510532744967,1893,0.42518032691665264,0.05893994401770859,6.438293784587501,FRACNP
7.21067880871407e-05,0.09423942424680569,0.006674519881204933,1894,0.4350007381587808,0.0584869581537757,5.929088231718055,FRACNP
9.651294881247068e-05,0.09023030282047349,0.00637642793552752,1895,0.44683565359707267,0.06094891592898597,8.650418559456568,FRACNP
9.614449358732904e-05,0.0889278904549992,0.006074999607808745,1896,0.45336314923973997,0.05708435701515202,4.3270259842840915,FRACNP
6.722583621060351e-05,0.09416487598837305,0.0059711296478954885,1897,0.4638046546148886,0.0539504450392922,0.6003900614484223,FRACNP
6.429615529714368e-05,0.09660146451809076,0.006185936432494173,1898,0.47267392375086503,0.05596022292131743,3.0143527727855997,FRACNP
5.9683149934601306e-05,0.09769029624419069,0.006623661877484646,1899,0.4624144028099556,0.054079306592610295,0.7578442150356466,FRACNP
9.302270255150675e-05,0.09234102104878535,0.00652760940388854,1900,0.5046392366961887,0.05185615476493293,-2.012702389859413,FRACNP
8.147247509371232e-05,0.09307011459477685,0.006207275031868716,1901,0.5023044409547278,0.050544722236088656,-3.7032988377910385,FRACNP
8.778511598499818e-05,0.09138694493262933,0.005944361816354626,1902,0.5011705174272848,0.05141966745480603,-2.5705935473652914,FRACNP
8.043022868430458e-05,0.09236374280704202,0.0057963365515461,1903,0.5012935354699201,0.051449276823936685,-2.5325992152508547,FRACNP
8.679698946783205e-05,0.09128768936428798,0.00563043390437071,1904,0.4990739752696771,0.05367430727946805,0.26171086826775536,FRACNP
0.00011247961862395327,0.08837092629722149,0.00551891960805012,1905,0.5320127983313356,0.05163183980671448,-2.298818871086354,FRACNP
0.00011139934897388097,0.08853645922053524,0.005585302013068282,1906,0.5185398495685147,0.053718111498984665,0.3155522600776237,FRACNP
0.0001607453057625449,0.08371122047153327,0.005289115304845147,1907,0.5521036773729451,0.05223801384663792,-1.5284713751568404,FRACNP
0.0001511422413052777,0.08358628672079199,0.0049695580635752525,1908,0.5409502407050177,0.05413982172087133,0.8316573928679247,FRACNP
0.00014965640452656987,0.08456681636192817,0.00480494059980504,1909,0.5700359015554184,0.05230429882265441,-1.4447768615835912,FRACNP
0.00015362440589445053,0.08258097471608201,0.004528872109440285,1910,0.5541130251097631,0.053424834951618115,-0.04576504749996957,FRACNP
0.00013105954487604724,0.0855427904934942,0.0048844728443459004,1911,0.5162277294464085,0.05918136885570114,6.708085257567916,FRACNP
0.00015028135398799638,0.08286877832792225,0.004573847973085175,1912,0.5560770530094787,0.05247712376266036,-1.227057802181406,FRACNP
0.00014505654160820367,0.08315239859057108,0.0045543656784495555,1913,0.5468501471434832,0.05370193489232302,0.29567410728202503,FRACNP
0.00037691867778698643,0.0683934297492431,0.00444983185948571,1914,0.5461405803138404,0.053045547812485716,-0.516000176315714,FRACNP
0.0004246164878501544,0.0660268588185038,0.005328078202758914,1915,0.5110966573499194,0.05009568179412292,-4.292264395430607,FRACNP
0.00032733989139138394,0.06969741471339262,0.005014300441311131,1916,0.5079784265471503,0.052894536573471394,-0.7041583901424815,FRACNP
0.00023008117556332238,0.07542165388778144,0.005190872675314211,1917,0.4987652705110268,0.05492368598309187,1.7803877837370123,FRACNP
0.0017608690208856558,0.0403982658791965,0.007943334447636332,1918,0.2998469301372093,0.04925252247243797,-5.412563484418769,FRACNP
