A,B,C,D,E,F,G,H,Year,R2,RMSE,AIC,Country
0.0003828783888994977,0.06893002481364495,0.1478328219963706,0.00038162373786109085,9.523070003763673,21.43107972415197,2.5203768884913734e-05,1.097136334013045,2010,0.9961749093419464,0.002355058151289795,-244.27833621009415,CAN
0.0002727537660964351,0.017889619668139612,0.10760189781179288,0.000365671192134685,8.639877912093953,21.735585581973552,2.416887660416666e-05,1.097475026001552,2011,0.9980812514010952,0.0011455802460777099,-302.6513220424196,CAN
0.00030245760766451724,0.038728543210210645,0.12800873428853063,0.00038355466070433703,8.68436040126084,21.90222028908845,2.3319921208260388e-05,1.097841962121864,2012,0.9972313375114805,0.0016935390511244354,-270.98767857173976,CAN
0.00035042690742845126,0.035276128194575575,0.12066985849035802,0.0003320523337684285,7.629201389285098,22.50508065910381,2.3263463732219583e-05,1.0976547847575964,2013,0.9981006411844273,0.0011247660252346465,-304.13655726539156,CAN
0.0002838641004647984,0.029111275625824856,0.11875473199069594,0.0003641263790535743,5.436974698040389,23.917867447865074,2.0388301907346357e-05,1.099776537311052,2014,0.9975568530261667,0.0014846038517410153,-281.65314963529175,CAN
0.00032113172804209867,0.03665222058411256,0.12063424979338362,0.00039082273941221015,6.422844959673223,23.74559755143926,2.1506420705926802e-05,1.0986876761613222,2015,0.998332667224223,0.000988046511087722,-314.6342012321459,CAN
0.00029439962303060756,0.027884727090389735,0.11441838194538902,0.0003995747805336282,5.176114215844333,24.782519899579967,2.1952677541954923e-05,1.09820560141476,2016,0.9981872786646897,0.001054420868781461,-309.3678094087807,CAN
0.00027563446107205025,0.024494655538526058,0.11257529525800725,0.0005087948906452088,5.164862168556563,25.956588470960245,2.0108524970190638e-05,1.0995535780486656,2017,0.9978046910762576,0.0012831063842502401,-293.4681311737192,CAN
0.00025710220310931836,0.01601081135772862,0.10497829427385566,0.0005120491011286118,5.471909556132875,25.621420791672755,2.1142997385148943e-05,1.0986320870205635,2018,0.997917442822435,0.0011984795643361194,-298.9947835976238,CAN
0.0002731574542902186,0.02573949540319396,0.11324906942813133,0.00045137374742642384,4.871356727957673,25.949901980501,2.042629859679371e-05,1.0986718414663288,2019,0.9963397944771815,0.0021263649198328244,-252.55260839534452,CAN
0.00026472379734228727,0.032748979812543016,0.12167823624838528,0.0005933663804601795,4.854835429916701,27.679567382542363,2.338315503939045e-05,1.0971375514642003,2020,0.9959306490956394,0.002379626166362909,-243.43771962485687,CAN
0.03097585478697804,0.30499567680124084,0.29104726884121945,0.003022536494781749,1.5737084081046175,29.390248788487405,8.098092154077877e-05,1.0988481998489081,1922,0.9982635331336649,0.000508289058510818,-368.47323863188905,GBR_NP
0.019992610497734806,0.1783830417424915,0.2426609129029577,0.002434599726604559,1.9944108747809832,26.893489702488335,9.803216642519128e-05,1.0945637811366824,1923,0.9979635645856694,0.000597889942688466,-355.3223705464007,GBR_NP
0.025864461055201782,0.24433113571587717,0.27647106017548384,0.002623270883891253,1.694331249644242,27.56447842988554,8.558955908953177e-05,1.097593901567392,1924,0.9983876080233149,0.0004868770764492935,-371.959366617135,GBR_NP
0.02385434730036939,0.21225116460502783,0.2634027210467558,0.0024469032178720354,1.9128506502714606,26.28608733999837,9.34500738899854e-05,1.0959073864110949,1925,0.9980687760894376,0.0005774099581464895,-358.14555921352036,GBR_NP
0.01928113790891941,0.16045923237471957,0.2385518041363817,0.002266561348365648,2.3433223346824295,26.287097705363742,9.896681533356108e-05,1.0943456378382364,1926,0.9978596511860005,0.0006459578841110575,-349.0588339665424,GBR_NP
0.02175827299296282,0.21069261965162722,0.254883226857287,0.002480671175728764,1.7022018500567122,28.372533093077188,8.227440638300329e-05,1.0981841298047863,1927,0.9978408185890536,0.0006669630755373566,-346.4668033010765,GBR_NP
0.01716778547406868,0.1356023414542375,0.2225152778692697,0.0022219163553824,2.1823920724519064,26.300418716254995,9.301055179599058e-05,1.0953845002402642,1928,0.9976464144450966,0.0007054450826197728,-341.9231697713324,GBR_NP
0.026664152673150626,0.25909490455648587,0.27591377530466066,0.0024888212688429123,1.8489752979908358,26.66301751239606,8.99783794033466e-05,1.0980770141472471,1929,0.9976111568312878,0.0007516671991332786,-336.78252541232183,GBR_NP
0.014407578165932373,0.1035791393728002,0.20177699139566818,0.0020184543032992852,2.893730334385962,25.06832688692764,0.00010744565365061257,1.0927192769645595,1930,0.997978743148631,0.00060418973123574,-354.4733626891381,GBR_NP
0.016670994895717644,0.13713722195779451,0.22543774604804848,0.0021680478202330466,2.9993919580746495,24.55512773806901,0.00010487585018669045,1.0940676917279062,1931,0.997778296761063,0.0006983362340909587,-342.74355631771726,GBR_NP
