a,b,c,Lmax,k_learning,n,Gmax,growth_rate,Year,R2,RMSE,AIC,Country
0.20589438816789707,0.017273925016609935,1.6907097710663761e-15,0.6110026854162743,52.49048488465996,0.04976697081767224,0.19258986433867648,0.9999999999999999,1908,0.9412111425997567,0.013088484134389261,-105.34978085775339,ESP
0.20578148804064947,0.017485130832073762,1.7000262953817314e-12,0.6113095817214199,52.117756078239445,0.050467700360164236,0.1939441696719387,0.9999999999999999,1909,0.934173549188324,0.015365489223229042,-92.35808836868767,ESP
0.22378337360115827,0.0189226552740064,2.7999548165996976e-33,0.9103193627069383,57.72762675395166,0.045416834452058324,0.19076826681001546,0.9999999999999999,1910,0.9587016035690007,0.009820330037309519,-128.61930204879206,ESP
0.23926362091692574,0.018943129299680967,5.879822041181252e-25,0.99999999943644,58.38066254942051,0.04479438479988811,0.20106682158925163,0.9999999999999999,1911,0.9585107403119427,0.010110180931884283,-126.26315795311075,ESP
0.21606489697692036,0.01906246846958425,8.136545985777098e-08,0.9226001570547191,58.725597671029334,0.04419288823073104,0.1779893038365981,0.9999999999999999,1912,0.937923235898732,0.014951857087736605,-94.56845874335608,ESP
0.2244006610635293,0.018956931386720603,4.6848345169864925e-08,0.9507783436039822,58.802517543757766,0.04420182567114121,0.18596352798185112,0.9999999999999999,1913,0.9513402209589207,0.011621516269732823,-114.97861852037471,ESP
0.2204366638865609,0.01939159408645961,2.0315600055362183e-23,0.9999999974037123,59.787821483012024,0.043505158733247964,0.1769154246926357,0.9999999999999999,1914,0.9441887307894614,0.013148105691886985,-104.98164197214822,ESP
0.21837721247648165,0.019292238925272882,2.5049168316976797e-08,0.9733151681514821,59.5489544760804,0.0437163515276133,0.17722342791276124,0.9999999999999994,1915,0.9615928723774612,0.009091400626655467,-134.86648778492395,ESP
0.2137314386981146,0.019577924912388585,6.572365953783789e-16,0.9999999999802696,60.36337084706185,0.043226344149940685,0.1698567855573769,0.9999999999999999,1916,0.9601585509769532,0.009369865339144662,-132.4227385211227,ESP
0.20898257390958266,0.01911748143803738,8.453528499175874e-08,0.8605810955343637,57.38041665446518,0.04524794893675441,0.1747738230240317,0.999999999999997,1917,0.9450442523465602,0.013126483130849166,-105.1149592127154,ESP
0.2557596755852049,0.01538803945573443,1.0676476530960066e-11,0.4621426494436813,47.68435099372212,0.06933603517344833,0.29173460667186496,0.8960922683108422,1918,0.9117766276745601,0.012057658181473849,-111.99443588236164,ESP
0.20247753007305752,0.018689973519392677,7.897488676906938e-14,0.7311381637842633,54.930494338056796,0.04888960230122174,0.18347933307698047,0.9999999999999999,1919,0.9363642028229773,0.013456740774391098,-103.10224279948596,ESP
0.00035535521553107824,0.07495879071146547,0.17890374119264899,0.0005609001625734643,39.27021217710006,2.7492226082614015e-15,0.3221690806723543,0.05085466437807993,1920,0.8540868174142453,0.03094808339449042,-35.642938439166585,ESP
0.21781138103675227,0.019497025732369833,2.0749115760781174e-21,0.999999745602741,59.89632622144647,0.04361411598711276,0.17484262331063985,0.9999999999999999,1921,0.9605941438614229,0.009253906869291248,-133.43142326368553,ESP
0.2071917247931026,0.019827523476585084,1.511991824235231e-24,0.9999999986910763,60.81680994965027,0.0433665396543217,0.16476371280816762,0.9999999999999999,1922,0.9460656383894077,0.012983827240124632,-106.00006873175226,ESP
0.19539061881389427,0.02038244382423603,1.3567715996734284e-32,0.999999998957234,61.39152331418127,0.043378722228615996,0.15323627471987084,0.9999999999999999,1923,0.9614085250555748,0.00951078184941392,-131.2136222057522,ESP
0.18026284242132817,0.020432592925734662,3.436353087924477e-34,0.9158591012503496,61.06493767944465,0.04372418686727598,0.14241234847941178,0.9999999999999999,1924,0.9550369511500157,0.010947476345309584,-119.81830954327904,ESP
0.17528433083323033,0.021002979087672558,3.752025453334685e-36,0.9572439882311261,61.97911020254011,0.04333279356552635,0.13460204662987893,0.9999999999999999,1925,0.969449819413727,0.00767457764369933,-148.58916101080177,ESP
0.00036948719032838944,0.07308443572722977,0.1279645238210722,6.576786354599974e-06,41.3722656802541,1.0409844237134623e-15,0.2329405483157339,0.04864549839335742,1926,0.8944408614469225,0.025596936162543424,-51.019849501422925,ESP
0.16344893487926732,0.0218129204221251,4.334026230050625e-35,0.9999999997194735,63.80864200768049,0.042857546149545636,0.12097162319729002,0.9999999999999999,1927,0.9625762403801,0.009440296323015254,-131.81615826340789,ESP
0.15114673221955113,0.02026111675932179,5.6054493757346314e-21,0.6973795914503769,58.33260636932009,0.04553357592827868,0.12423282494936498,0.9999999999999999,1928,0.9712963458750521,0.007057478951503602,-155.37901542276205,ESP
0.1375113570382559,0.020601133307844136,5.747199106603092e-20,0.6306507544509441,57.361103956017004,0.046640848637969606,0.11450077888997984,0.9999999999999999,1929,0.9659450461330196,0.00860994002524927,-139.2738296491441,ESP
0.13439751808471204,0.020261502255271346,1.3317569824592963e-17,0.5797016306411377,56.26490671213521,0.04751999322078689,0.11477120908161247,0.9999999999999999,1930,0.9748873451551969,0.006361303706672093,-163.7912345430281,ESP
0.15084461762728976,0.02243935933645274,2.9272775299089643e-35,0.9999929394355407,64.96499951950537,0.04252870198172685,0.10816246493764015,0.9999999999999999,1931,0.9766742142673985,0.0061008835992590795,-167.1770125632308,ESP
0.1286620759119287,0.02158768152632752,1.91643874568656e-21,0.6824873717275249,59.535068463512836,0.04553313023196627,0.10201162284470744,0.9999999999999999,1932,0.9681128031727385,0.008539168475358006,-139.94238079677513,ESP
